82	92
82	118
82	176
82	194
82	282
82	294
82	303
83	204
83	349
83	492
84	74
84	116
84	117
84	348
85	20
85	65
85	165
85	221
85	272
85	296
85	361
85	443
85	476
86	9
86	52
86	410
87	151
87	162
87	218
87	250
87	382
87	418
88	4
88	202
88	203
88	413
89	129
89	248
90	0
90	327
90	406
90	407
90	414
91	54
91	73
91	100
91	167
91	253
91	356
92	83
92	109
92	216
93	88
93	172
93	337
93	437
94	56
94	65
94	140
94	177
94	330
94	392
95	37
95	173
96	102
96	368
96	372
97	30
97	155
97	169
97	338
97	431
98	60
98	90
98	238
98	406
98	447
98	479
99	209
99	334
99	421
100	3
100	73
100	137
100	146
100	252
100	498
101	44
101	77
101	124
101	402
101	462
101	471
101	486
102	55
102	215
102	408
103	15
103	19
103	261
103	364
103	395
103	423
104	261
104	326
104	352
104	395
104	398
104	449
105	28
105	201
105	280
106	92
106	109
106	114
106	174
107	112
107	189
107	289
107	404
107	411
107	440
107	497
108	117
108	214
108	267
109	22
109	190
109	321
110	95
110	173
111	1
111	17
111	124
111	188
111	193
111	402
111	471
112	34
112	283
112	378
112	385
112	394
113	10
113	88
113	442
113	456
114	107
114	283
114	394
114	427
114	497
115	121
115	229
116	134
116	227
116	329
116	453
117	313
117	345
117	446
118	176
118	323
118	379
118	438
119	128
119	331
119	379
119	399
119	438
120	60
120	101
120	183
120	193
120	426
120	471
121	229
121	435
121	492
122	36
122	263
122	274
122	399
123	34
123	107
123	359
123	427
123	440
123	479
124	183
124	235
124	344
124	387
124	426
124	471
125	3
125	27
125	47
125	100
125	252
125	337
125	343
125	488
126	24
126	51
126	61
126	236
126	407
126	447
127	11
127	279
127	282
127	439
128	39
128	147
128	318
128	370
128	438
129	115
129	248
130	114
130	187
130	341
130	384
130	394
131	68
131	90
131	98
131	126
131	168
132	26
132	96
132	245
132	296
132	376
132	483
133	248
133	285
134	345
134	369
134	375
134	492
135	423
135	495
136	3
136	73
136	167
136	343
136	428
136	498
137	63
137	125
137	178
137	206
137	364
137	428
137	498
138	31
138	52
138	279
138	458
139	174
139	469
139	481
140	53
140	221
140	392
140	443
140	450
140	476
141	32
141	113
141	337
141	437
142	30
142	40
142	410
142	489
143	180
143	264
143	320
143	332
143	340
144	69
144	358
144	421
145	20
145	38
145	43
145	237
145	289
146	3
146	63
146	136
146	393
146	428
146	488
147	119
147	163
147	176
147	323
148	124
148	170
148	235
148	377
148	419
148	462
149	240
149	246
149	268
149	307
149	310
150	441
150	495
151	35
151	66
151	210
151	250
151	354
151	363
152	0
152	51
152	90
152	126
152	225
153	26
153	47
153	232
153	309
153	340
154	52
154	86
154	163
154	188
154	497
155	213
155	260
155	322
155	425
155	460
156	13
156	120
156	170
156	183
156	462
156	474
157	35
157	151
157	162
157	241
157	363
157	451
158	153
158	232
158	340
158	391
159	11
159	16
159	249
159	397
160	97
160	319
160	322
160	448
160	460
161	12
161	14
161	21
161	252
161	316
161	415
162	35
162	151
162	205
162	295
162	418
162	451
163	72
163	122
163	176
163	357
164	74
164	76
165	154
165	188
165	257
166	93
166	203
166	337
166	437
167	3
167	63
167	253
167	278
167	315
167	343
168	51
168	126
168	225
168	327
168	406
169	71
169	116
169	160
169	269
169	322
169	416
170	17
170	120
170	183
170	235
170	344
170	419
171	30
171	251
171	256
171	416
171	448
171	463
172	32
172	184
172	203
172	290
172	437
173	200
173	436
174	297
174	350
174	492
175	5
175	48
175	103
175	395
175	449
176	36
176	274
176	304
176	346
176	379
177	53
177	56
177	140
177	183
177	221
177	392
177	430
178	54
178	91
178	146
178	253
178	278
178	428
179	81
179	83
179	212
179	298
179	481
180	23
180	287
180	342
180	373
180	396
181	88
181	113
181	203
181	292
182	4
182	93
182	181
182	442
183	1
183	13
183	17
183	387
183	419
183	474
184	88
184	141
184	337
184	461
185	123
185	311
185	341
185	359
185	480
186	97
186	251
186	416
186	425
186	463
187	34
187	112
187	283
187	394
187	480
188	28
188	105
188	308
189	42
189	46
189	130
189	359
189	394
190	204
190	242
190	243
190	313
190	366
190	469
190	473
191	89
191	290
192	144
192	386
192	478
193	1
193	60
193	309
193	402
193	426
193	462
193	471
194	117
194	223
194	446
194	484
195	2
195	85
195	177
195	236
195	443
195	464
196	65
196	177
196	191
196	195
196	221
196	430
196	476
197	0
197	45
197	61
197	77
197	225
197	327
198	96
198	301
198	325
199	164
199	441
200	95
200	135
200	318
201	138
201	389
201	493
202	166
202	181
202	456
202	494
203	32
203	113
203	136
203	292
203	427
203	442
204	81
204	360
204	405
204	492
205	35
205	66
205	79
205	157
205	228
205	331
206	73
206	167
206	178
206	314
206	393
206	498
207	20
207	23
207	50
207	396
207	441
207	496
208	87
208	151
208	205
208	222
208	228
208	242
209	192
209	239
209	334
209	336
210	35
210	218
210	295
210	331
210	354
210	451
211	106
211	190
211	491
212	116
212	412
212	417
212	473
213	169
213	186
213	251
213	322
213	416
214	117
214	223
214	227
215	11
215	220
215	282
216	230
216	297
216	384
216	469
217	14
217	58
217	161
217	316
217	432
218	146
218	176
218	208
218	222
218	228
218	250
218	295
218	331
219	166
219	172
219	437
219	442
220	96
220	368
220	439
220	495
221	2
221	6
221	53
221	65
221	130
221	236
221	330
222	35
222	66
222	210
222	228
222	250
222	420
222	443
223	57
223	117
223	345
224	53
224	94
224	177
224	221
224	430
224	476
225	0
225	24
225	61
225	98
225	468
226	97
226	160
226	269
226	431
226	448
227	117
227	345
227	444
228	151
228	242
228	295
228	331
228	418
228	451
229	234
229	397
229	497
230	92
230	211
230	243
231	198
231	215
231	249
232	281
232	306
232	320
232	329
233	95
233	326
233	349
233	352
233	367
233	457
233	486
234	191
234	285
235	17
235	44
235	60
235	101
235	120
235	238
235	387
236	6
236	56
236	272
236	330
236	361
236	464
237	20
237	180
237	207
237	351
237	362
238	152
238	197
238	275
238	327
238	406
239	99
239	132
239	374
239	477
240	21
240	268
240	307
240	312
240	432
241	66
241	208
241	222
241	228
241	298
241	354
241	401
242	35
242	79
242	151
242	205
242	218
242	451
243	216
243	270
243	405
243	480
244	38
244	110
244	145
244	289
244	373
244	380
245	264
245	281
245	309
245	332
246	12
246	259
246	403
246	432
246	472
247	127
247	301
247	372
248	229
248	273
249	55
249	368
249	412
250	157
250	162
250	208
250	242
250	295
250	363
251	30
251	67
251	71
251	97
251	169
252	3
252	27
252	63
252	91
252	178
252	343
253	3
253	125
253	146
253	278
253	459
253	488
253	498
254	424
254	482
255	38
255	287
255	342
255	383
255	396
256	133
256	454
257	52
257	138
257	139
257	280
257	430
258	76
258	220
258	441
259	21
259	271
259	310
259	327
259	415
259	466
260	71
260	169
260	319
260	322
260	431
261	233
261	284
261	328
261	367
261	457
262	99
262	239
262	484
263	176
263	294
263	370
263	379
264	232
264	296
264	320
264	391
265	173
265	360
266	239
266	477
266	484
267	401
267	444
267	446
268	14
268	58
268	179
268	307
268	398
268	415
269	186
269	213
269	260
269	425
269	460
270	22
270	46
270	109
270	230
270	424
270	479
271	21
271	246
271	300
271	415
271	472
272	65
272	140
272	330
272	355
272	361
272	450
272	476
273	333
273	455
274	36
274	119
274	273
274	323
274	379
275	0
275	45
275	90
275	406
275	447
276	69
276	78
276	209
276	485
277	336
277	364
277	367
277	400
277	449
278	100
278	136
278	146
278	206
278	393
278	498
279	7
279	254
280	9
280	165
280	489
281	26
281	59
281	64
281	143
282	11
282	220
282	325
283	42
283	123
283	341
283	384
283	411
284	326
284	328
284	395
284	400
284	449
285	49
285	290
286	20
286	180
286	230
286	237
286	255
286	287
287	23
287	237
287	289
287	373
287	396
288	25
288	144
288	192
289	50
289	80
289	96
289	98
289	342
289	374
289	383
289	394
289	452
290	133
290	234
291	159
291	220
291	282
292	32
292	166
292	219
292	456
293	290
293	454
294	119
294	120
294	176
294	305
294	357
294	476
295	151
295	222
295	242
295	298
295	331
295	451
296	39
296	153
296	232
296	298
296	340
296	376
297	22
297	81
297	92
298	35
298	87
298	210
298	242
298	331
298	451
299	288
299	324
299	484
300	12
300	21
300	246
300	403
300	466
301	127
301	215
301	445
302	14
302	259
302	268
302	310
302	472
303	69
303	118
303	122
303	263
303	305
304	96
304	220
304	439
305	36
305	122
305	318
305	323
306	59
306	143
306	281
306	296
307	12
307	58
307	161
307	316
307	371
308	40
308	459
308	470
309	232
309	264
309	266
309	306
309	320
310	12
310	21
310	217
310	295
310	371
310	398
311	34
311	107
311	114
311	123
311	189
312	149
312	161
312	217
312	259
312	472
313	139
313	212
313	369
313	417
314	91
314	137
314	146
314	278
314	428
314	488
315	100
315	125
315	278
315	343
315	393
315	488
316	58
316	259
316	310
316	312
316	398
317	95
317	436
318	122
318	176
318	323
318	467
319	97
319	155
319	184
319	269
319	425
319	463
320	64
320	103
320	281
320	339
320	376
321	174
321	190
321	405
322	67
322	97
322	171
322	365
322	448
323	74
323	303
323	346
323	379
323	438
324	144
324	149
324	192
324	334
325	11
325	74
325	102
325	215
326	47
326	328
326	347
326	352
326	395
327	61
327	98
327	152
327	225
327	275
328	48
328	103
328	233
328	395
328	486
329	158
329	281
329	296
329	339
330	2
330	56
330	177
330	195
330	196
330	487
331	87
331	151
331	222
331	363
331	420
331	451
332	132
332	153
332	264
332	376
333	8
333	89
333	234
334	41
334	421
334	478
335	96
335	220
335	301
336	47
336	175
336	261
336	364
336	400
337	4
337	10
337	437
337	442
338	15
338	71
338	160
338	251
338	322
338	346
338	449
338	463
339	26
339	67
339	70
339	332
339	340
340	8
340	64
340	132
340	485
341	187
341	189
341	359
341	385
341	417
341	475
342	43
342	145
342	244
342	287
342	496
343	73
343	100
343	137
343	314
343	393
343	488
344	75
344	120
344	183
344	235
344	387
344	471
344	474
345	212
345	267
345	409
346	128
346	163
346	294
346	305
346	380
347	233
347	261
347	301
347	328
347	367
347	395
348	212
348	223
348	417
349	139
349	321
349	405
350	139
350	178
350	270
350	349
351	23
351	287
351	289
351	380
351	396
352	19
352	103
352	328
352	347
352	457
353	404
353	436
354	162
354	228
354	242
354	298
354	331
354	418
355	284
355	347
355	364
355	449
355	457
356	3
356	73
356	100
356	167
356	315
356	498
357	104
357	118
357	119
357	399
357	467
358	41
358	209
358	484
359	34
359	112
359	187
359	311
359	378
360	62
360	135
361	64
361	140
361	221
361	224
361	330
361	363
361	392
361	450
362	50
362	255
362	287
362	289
362	383
363	35
363	222
363	242
363	354
363	418
363	420
364	5
364	175
364	261
364	284
364	449
365	213
365	260
365	338
365	425
365	448
366	37
366	360
367	48
367	336
367	352
367	400
367	486
368	198
368	304
368	325
369	401
369	446
369	473
369	492
370	72
370	82
370	176
370	303
371	14
371	21
371	58
371	161
371	219
371	268
372	215
372	282
372	368
373	145
373	189
373	286
373	362
373	383
373	396
374	69
374	126
374	144
374	477
375	63
375	313
375	348
375	446
376	26
376	161
376	232
376	302
376	329
376	391
377	1
377	44
377	124
377	183
377	344
377	426
378	187
378	311
378	394
378	411
378	440
379	163
379	305
379	346
379	438
380	50
380	180
380	207
380	255
380	286
381	37
381	258
382	35
382	250
382	298
382	331
382	354
382	420
383	43
383	80
383	244
383	351
383	452
384	107
384	187
384	311
384	378
384	394
385	107
385	123
385	185
385	187
385	394
386	144
386	231
386	421
386	478
387	13
387	44
387	77
387	111
387	380
387	471
387	474
388	441
388	495
389	138
389	154
389	470
390	88
390	93
390	125
390	172
390	184
391	64
391	84
391	143
391	306
391	329
391	352
392	6
392	195
392	221
392	224
392	272
392	330
393	27
393	73
393	91
393	167
393	252
393	314
394	38
394	42
394	107
394	123
394	311
394	480
395	233
395	277
395	336
395	364
395	367
396	43
396	286
396	380
396	452
396	496
397	454
397	490
398	14
398	58
398	300
398	403
398	415
399	118
399	274
399	294
399	305
400	47
400	328
400	355
400	457
400	486
401	194
401	375
401	417
402	13
402	60
402	120
402	235
402	377
402	426
402	468
403	161
403	217
403	310
403	316
403	466
404	254
404	317
404	445
405	83
405	179
405	211
406	0
406	45
406	68
406	422
406	468
407	24
407	98
407	168
407	275
407	422
408	198
408	247
408	335
409	227
409	313
409	446
410	28
410	138
410	214
410	493
411	28
411	123
411	185
411	359
411	385
411	427
412	55
412	96
412	220
413	32
413	166
413	182
413	337
414	39
414	152
414	225
414	238
414	406
414	468
415	12
415	21
415	149
415	240
415	312
416	30
416	67
416	269
416	338
416	448
417	116
417	214
417	369
418	157
418	222
418	242
418	295
418	331
418	382
419	1
419	44
419	193
419	344
419	377
419	402
420	79
420	151
420	162
420	205
420	250
420	298
421	192
421	239
421	266
422	131
422	225
422	327
422	434
422	479
423	7
423	74
424	360
424	429
425	38
425	97
425	171
425	213
425	260
425	285
425	431
426	13
426	60
426	156
426	344
426	419
426	471
427	34
427	42
427	43
427	359
427	381
427	480
427	497
428	54
428	63
428	73
428	167
428	356
428	398
428	488
429	110
429	482
430	65
430	86
430	94
430	140
430	221
430	272
430	487
431	155
431	171
431	322
431	365
431	463
432	11
432	14
432	268
432	271
432	292
432	312
432	472
433	25
433	69
433	386
434	68
434	152
434	406
434	407
434	426
434	479
435	234
435	454
436	29
436	258
436	481
437	113
437	184
437	413
437	456
438	82
438	163
438	201
438	305
438	467
439	55
439	247
439	249
440	46
440	130
440	189
440	341
440	497
441	7
441	423
442	166
442	181
442	292
442	413
443	2
443	6
443	65
443	236
443	392
443	476
444	108
444	348
444	453
445	11
445	282
445	368
446	36
446	134
446	214
446	345
447	61
447	152
447	225
447	238
447	320
447	407
448	155
448	169
448	251
448	319
448	431
449	336
449	347
449	352
449	400
449	457
450	2
450	6
450	85
450	195
450	236
450	261
450	476
451	35
451	66
451	151
451	208
451	221
451	354
451	382
452	50
452	207
452	244
452	286
452	362
453	117
453	223
453	348
454	89
454	455
455	191
455	333
456	10
456	390
456	413
456	494
457	15
457	175
457	277
457	328
457	367
458	188
458	257
458	410
459	9
459	142
459	165
459	274
460	213
460	260
460	290
460	338
460	416
460	448
461	32
461	93
461	292
461	413
462	60
462	170
462	344
462	387
462	419
462	474
463	71
463	269
463	365
463	448
463	460
464	65
464	94
464	140
464	177
464	430
464	476
465	115
465	133
465	165
465	226
465	260
466	5
466	149
466	307
466	312
466	316
466	415
467	82
467	152
467	303
467	305
467	323
468	45
468	98
468	131
468	422
468	447
469	81
469	92
469	491
470	201
470	459
470	493
471	1
471	13
471	17
471	148
471	419
471	462
472	12
472	21
472	240
472	259
472	466
472	471
473	116
473	267
473	401
474	13
474	17
474	60
474	101
474	170
474	402
475	55
475	76
475	130
475	185
475	283
475	303
475	384
475	385
476	177
476	195
476	236
476	330
476	361
476	430
476	436
477	69
477	135
477	324
477	478
478	25
478	209
478	433
479	0
479	90
479	152
479	225
479	324
479	400
479	407
480	46
480	130
480	283
480	384
480	440
481	106
481	321
481	350
482	366
482	381
483	41
483	192
483	266
484	25
484	41
484	52
484	334
484	359
485	59
485	64
485	132
485	296
486	15
486	104
486	277
486	284
486	364
487	65
487	177
487	196
487	224
487	392
487	476
488	27
488	178
488	206
488	243
488	252
488	278
488	498
489	9
489	201
489	308
490	133
490	273
491	81
491	243
491	349
492	92
492	349
492	405
493	28
493	40
493	86
493	238
494	137
494	141
494	166
494	219
494	390
495	37
495	235
495	482
496	145
496	287
496	289
496	373
496	452
497	112
497	130
497	189
497	378
497	394
498	73
498	167
498	252
498	315
498	343
498	393
499	165
499	201
499	257
